MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
3421_9,0.049947,0.103613,0.424497,0.185763,0.131775,0.320067,0.41202,0.228991,0.430118,0.085792,0.037133,0.507453,0.253952,0.49149,0.155964,0.220238,0.329295,0.281751,0.613471,0.609527,0.037925,0.305044,0.237953,0.215074,0.203028,0.366992,0.501826,0.406614,0.498257,0.243604,0.402507,0.29245,0.568478,0.410263,0.192204,0.448796,0.460576,0.150256,0.428702,0.207517,0.193643,0.224737,0.35125,0.295836,0.310473,0.333489,0.592365,0.18185,0.664011,0.14256,0.199381,0.339808,0.54279,0.49687,0.46632,0.493062,0.330074,0.237275,0.451888,0.162729,0.493059,0.365279,0.345666,0.474339,0.290115,0.303269,0.430731,0.588218,0.462685,0.282822,0.49687,0.168061,0.23768,0.296472,0.380384,0.439747,0.362226,Ts65Dn,Saline,S/C,t-SC-s
3421_10,0.039438,0.058875,0.312679,0.044985,0.028302,0.28468,0.349926,0.122471,0.226653,0.071889,0.025688,0.413554,0.13637,0.410197,0.020409,0.125362,0.236971,0.189644,0.56513,0.456904,0.027762,0.172582,0.219501,0.117067,0.085554,0.278568,0.398825,0.264648,0.362629,0.153489,0.249935,0.109686,0.383477,0.340432,0.168951,0.375629,0.378428,0.054094,0.289641,0.133883,0.13613,0.174566,0.307297,0.296308,0.272196,0.456713,0.638937,0.214739,0.59187,0.137593,0.194945,0.385695,0.616132,0.650965,0.513786,0.521617,0.336157,0.463376,0.559386,0.192176,0.536214,0.461687,0.324593,0.514384,0.418686,0.39243,0.480974,0.66459,0.68494,0.479969,0.650965,0.411483,0.317055,0.465709,0.521084,0.557008,0.38504,Ts65Dn,Saline,S/C,t-SC-s
3421_11,0.034404,0.063663,0.349529,0.0535,0.018175,0.263337,0.33568,0.136434,0.271853,0.060004,0.032664,0.413315,0.109677,0.401997,0.038376,0.135187,0.247515,0.186182,0.60738,0.492057,0.031817,0.25089,0.166549,0.112993,0.100509,0.283806,0.431701,0.306614,0.367504,0.168015,0.283744,0.127271,0.391317,0.34448,0.170873,0.383522,0.376864,0.043826,0.330723,0.14265,0.131739,0.189585,0.320916,0.280243,0.266648,0.403699,0.624611,0.199879,0.608465,0.116031,0.200953,0.361537,0.5901,0.606523,0.488321,0.441685,0.340348,0.360841,0.545749,0.175145,0.498922,0.420784,0.312873,0.478673,0.427244,0.353629,0.439838,0.604596,0.61973,0.423293,0.606523,0.287184,0.28274,0.372125,0.500793,0.583328,0.372097,Ts65Dn,Saline,S/C,t-SC-s
3421_12,0.048831,0.084173,0.422736,0.14146,0.076939,0.325715,0.442512,0.184922,0.368225,0.085205,0.035508,0.480547,0.239937,0.498995,0.119515,0.192698,0.298328,0.252189,0.613782,0.569783,0.04629,0.367486,0.271357,0.15385,0.142397,0.338409,0.498803,0.413226,0.45397,0.282175,0.454587,0.216057,0.466521,0.478547,0.235581,0.461694,0.462294,0.132208,0.412347,0.205187,0.207972,0.240803,0.377647,0.241399,0.271697,0.387842,0.62206,0.213559,0.581642,0.103375,0.195519,0.348913,0.555912,0.575199,0.448242,0.464988,0.336782,0.277859,0.514266,0.168555,0.490523,0.371376,0.314502,0.426393,0.395523,0.325651,0.415284,0.579811,0.539229,0.391471,0.575199,0.272159,0.297369,0.372812,0.475815,0.474771,0.358235,Ts65Dn,Saline,S/C,t-SC-s
3421_13,0.029864,0.050354,0.331202,0,0,0.281388,0.346035,0.094033,0.258318,0.051323,0.021796,0.389045,0.159791,0.411053,0,0.108592,0.210692,0.165944,0.54294,0.458862,0.03069,0.186957,0.204517,0.088382,0.053147,0.268823,0.383871,0.23319,0.298619,0.169414,0.215708,0.069881,0.341126,0.299213,0.172221,0.359264,0.376257,0.043665,0.292253,0.138122,0.10176,0.135065,0.313901,0.207004,0.234315,0.408725,0.603404,0.213255,0.521978,0.106674,0.181704,0.385218,0.541104,0.562918,0.43477,0.389555,0.302665,0.427962,0.541014,0.178438,0.474726,0.450096,0.271321,0.426708,0.458661,0.369783,0.418661,0.661344,0.670452,0.501968,0.562918,0.35856,0.344752,0.439777,0.593625,0.650477,0.360086,Ts65Dn,Saline,S/C,t-SC-s
3421_14,0.028276,0.052858,0.324245,0.006592,0.011475,0.275953,0.31385,0.092174,0.222356,0.060429,0.023762,0.386072,0.086611,0.39534,0.003628,0.108755,0.217418,0.159396,0.564331,0.472258,0.029654,0.168837,0.176004,0.071347,0.063583,0.268558,0.400458,0.390319,0.312894,0.15636,0.224303,0.075115,0.343393,0.32793,0.190492,0.365613,0.370233,0.026616,0.318683,0.112751,0.178728,0.139911,0.311254,0.203163,0.239411,0.360462,0.599619,0.187233,0.548176,0.102495,0.182358,0.39749,0.560755,0.591424,0.449221,0.478843,0.307467,0.363,0.562059,0.182095,0.51203,0.466111,0.283542,0.399702,0.482457,0.354793,0.415153,0.611055,0.627098,0.535911,0.591424,0.393936,0.273038,0.414609,0.589112,0.662244,0.34098,Ts65Dn,Saline,S/C,t-SC-s
3421_15,0.047221,0.079442,0.456853,0.106501,0.057589,0.356165,0.447396,0.157606,0.3528,0.081939,0.035099,0.476587,0.222287,0.493526,0.080528,0.179912,0.279656,0.234915,0.587048,0.573583,0.043969,0.297965,0.256138,0.120588,0.119811,0.333274,0.478611,0.418278,0.413794,0.294445,0.403584,0.171388,0.432531,0.464277,0.258655,0.443887,0.467513,0.114502,0.394719,0.205865,0.189953,0.227195,0.375615,0.185116,0.247337,0.383302,0.612592,0.222772,0.539341,0.102936,0.189476,0.376431,0.571149,0.612453,0.544815,0.476776,0.319623,0.37144,0.51035,0.15207,0.510687,0.539433,0.30981,0.410595,0.49878,0.352712,0.416625,0.702727,0.764483,0.508933,0.612453,0.458539,0.287607,0.414106,0.676102,0.718644,0.379253,Ts65Dn,Saline,S/C,t-SC-s
3425_1,0.098427,0.209247,0.533095,0.451644,0.345837,0.327568,0.402547,0.372377,0.690791,0.121085,0.069498,0.591855,0.378769,0.546672,0.398642,0.412538,0.49803,0.273087,0.683978,0.605458,0.068346,0.311231,0.301063,0.440615,0.39856,0.448587,0.527673,0.620779,0.625757,0.221255,0.50479,0.535304,0.297376,0.51827,0.319628,0.571274,0.523345,0.324937,0.483165,0.395745,0.325909,0.494192,0.453105,0.579751,0.536605,0.397227,0.606793,0.204724,0.859647,0.228542,0.180423,0.331702,0.754899,0.641734,0.495719,0.777207,0.404849,0.252227,0.53844,0.175179,0.376431,0.632765,0.533252,0.571769,0.40166,0.449501,0.593204,0.419943,0.323158,0.186891,0.641734,0.317721,0.322743,0.218991,0.225344,0.192996,0.429296,Ts65Dn,Saline,S/C,t-SC-s
3425_2,0.092637,0.193944,0.522548,0.412552,0.287278,0.312169,0.367261,0.34856,0.604074,0.120291,0.063894,0.550184,0.33258,0.508992,0.354691,0.380134,0.469843,0.295246,0.673038,0.576625,0.058397,0.278832,0.27033,0.416247,0.357172,0.418149,0.489276,0.515639,0.600164,0.177366,0.482345,0.489274,0.277359,0.476915,0.28526,0.538747,0.485526,0.277574,0.423852,0.333343,0.274085,0.404143,0.418,0.577407,0.521278,0.404083,0.580416,0.212602,0.848204,0.191443,0.179367,0.334493,0.794048,0.660499,0.474935,0.794396,0.4282,0.252942,0.562591,0.171887,0.383723,0.606706,0.460513,0.559041,0.442864,0.460985,0.54433,0.401686,0.328329,0.193391,0.660499,0.336378,0.297177,0.206032,0.216941,0.215291,0.406655,Ts65Dn,Saline,S/C,t-SC-s
3425_3,0.094697,0.184956,0.479648,0.403342,0.287873,0.312848,0.370409,0.331857,0.589509,0.123027,0.06021,0.556412,0.294581,0.493463,0.366743,0.372534,0.458129,0.318882,0.668664,0.569482,0.054864,0.25195,0.229423,0.38259,0.328642,0.413564,0.479638,0.51283,0.570406,0.160674,0.425815,0.461914,0.26571,0.462997,0.205695,0.525894,0.437035,0.243463,0.386152,0.31369,0.225688,0.397922,0.394064,0.620566,0.561495,0.429643,0.624768,0.236675,0.871101,0.221546,0.191215,0.347239,0.828589,0.569515,0.565449,0.84552,0.444457,0.269433,0.606586,0.192967,0.406719,0.601023,0.469412,0.665373,0.372703,0.460043,0.612555,0.458838,0.330917,0.186945,0.569515,0.293395,0.319759,0.211039,0.237141,0.253869,0.461863,Ts65Dn,Saline,S/C,t-SC-s
3425_4,0.082151,0.163336,0.443018,0.343392,0.251445,0.296867,0.359996,0.298833,0.5347,0.10179,0.060071,0.52983,0.291608,0.439274,0.288386,0.331395,0.431626,0.259089,0.640874,0.523484,0.055385,0.274827,0.270558,0.300841,0.288143,0.404499,0.466464,0.418226,0.541577,0.162358,0.43962,0.395976,0.24356,0.479493,0.309389,0.514529,0.469155,0.24511,0.468109,0.346074,0.278436,0.385742,0.423354,0.487788,0.490722,0.386386,0.615309,0.203314,0.763095,0.223072,0.175767,0.337939,0.740735,0.538205,0.500136,0.713729,0.427826,0.256756,0.565399,0.155581,0.431245,0.494218,0.52351,0.548925,0.329942,0.365708,0.60266,0.382068,0.341577,0.206464,0.538205,0.252542,0.289244,0.230812,0.23291,0.293445,0.434454,Ts65Dn,Saline,S/C,t-SC-s
3425_5,0.092377,0.152072,0.404001,0.2888,0.202573,0.275658,0.435362,0.26734,0.474273,0.092731,0.054513,0.490069,0.236407,0.437233,0.262278,0.294052,0.399382,0.235205,0.599024,0.504356,0.048607,0.220529,0.207398,0.26766,0.252134,0.376016,0.450816,0.364454,0.500105,0.133546,0.385549,0.339838,0.222908,0.435148,0.251858,0.48039,0.433584,0.2035,0.391265,0.29207,0.211576,0.330233,0.38531,0.478684,0.49643,0.394765,0.613855,0.204573,0.781159,0.149419,0.177008,0.340248,0.771153,0.578771,0.530442,0.724188,0.43812,0.246154,0.596256,0.148889,0.435759,0.497503,0.508091,0.580419,0.346427,0.331262,0.590858,0.42613,0.368481,0.191511,0.578771,0.316583,0.274154,0.230224,0.271135,0.239604,0.426817,Ts65Dn,Saline,S/C,t-SC-s
3425_6,0.087648,0.148591,0.383209,0.298447,0.197624,0.283051,0.356439,0.278104,0.443972,0.094536,0.05294,0.4947,0.234846,0.431576,0.258881,0.283604,0.39789,0.259708,0.622627,0.497666,0.048164,0.219006,0.227284,0.265945,0.252103,0.379666,0.44932,0.397027,0.489221,0.105645,0.394891,0.348026,0.219158,0.45271,0.205563,0.469588,0.420305,0.184866,0.370338,0.272826,0.173029,0.310988,0.382987,0.513758,0.506762,0.428957,0.65072,0.207058,0.73333,0.184151,0.170613,0.349122,0.786784,0.554154,0.498863,0.755693,0.459687,0.252013,0.608146,0.17572,0.421521,0.501213,0.471813,0.634926,0.319978,0.296695,0.601378,0.404072,0.373983,0.210678,0.554154,0.301351,0.274376,0.195867,0.248387,0.340268,0.449667,Ts65Dn,Saline,S/C,t-SC-s
3425_7,0.067812,0.128364,0.38165,0.265668,0.173548,0.263559,0.353218,0.219182,0.419517,0.090784,0.050134,0.476835,0.254221,0.403132,0.23695,0.251948,0.372003,0.233221,0.596018,0.475683,0.050026,0.213338,0.260203,0.202989,0.214238,0.362754,0.435697,0.388776,0.471477,0.14693,0.354661,0.263702,0.195896,0.465274,0.327584,0.49729,0.463727,0.206181,0.431731,0.306045,0.321046,0.337901,0.401078,0.382937,0.408974,0.360242,0.591497,0.165976,0.645327,0.194562,0.151956,0.338789,0.682627,0.503841,0.447779,0.658154,0.39148,0.257165,0.495156,0.119272,0.422965,0.40382,0.441387,0.475882,0.360333,0.324808,0.544406,0.326631,0.40636,0.23656,0.503841,0.22706,0.278732,0.230082,0.309509,0.247252,0.396912,Ts65Dn,Saline,S/C,t-SC-s
3425_8,0.05626,0.105014,0.312048,0.182585,0.121121,0.235864,0.282269,0.165782,0.296801,0.072523,0.042474,0.405768,0.132994,0.3655,0.150067,0.190987,0.316694,0.193606,0.566023,0.421647,0.034432,0.11044,0.171159,0.149432,0.149828,0.320032,0.393149,0.239265,0.368615,0.068272,0.209995,0.193501,0.156527,0.356849,0.188029,0.412539,0.40946,0.130468,0.352438,0.210489,0.134589,0.228864,0.34572,0.388917,0.40426,0.365955,0.601556,0.150224,0.652593,0.147019,0.157454,0.35198,0.708784,0.52613,0.490745,0.671531,0.420494,0.26602,0.530536,0.145354,0.449771,0.525451,0.42278,0.529027,0.40991,0.304428,0.553162,0.400821,0.524178,0.234158,0.52613,0.347693,0.250739,0.290416,0.319136,0.286591,0.393421,Ts65Dn,Saline,S/C,t-SC-s
3425_9,0.054355,0.104222,0.313714,0.180547,0.127289,0.25183,0.271168,0.179524,0.29052,0.075544,0.043493,0.452425,0.143749,0.369303,0.16118,0.210564,0.325138,0.201488,0.547183,0.434729,0.038154,0.127116,0.186262,0.154591,0.153644,0.316753,0.387575,0.237041,0.374337,0.067764,0.257297,0.194194,0.151185,0.399194,0.191778,0.408397,0.384012,0.136339,0.324998,0.245795,0.160727,0.243159,0.342798,0.4085,0.423895,0.419044,0.638373,0.18629,0.686035,0.145897,0.16647,0.348786,0.756182,0.553926,0.473816,0.695941,0.414344,0.289449,0.571603,0.146422,0.445701,0.507742,0.448397,0.586816,0.393976,0.319577,0.575109,0.389059,0.51409,0.271393,0.553926,0.340326,0.21815,0.244544,0.28289,0.381324,0.399388,Ts65Dn,Saline,S/C,t-SC-s
3425_10,0.054023,0.099907,0.342587,0.165929,0.102381,0.255269,0.324992,0.148738,0.275287,0.073814,0.042923,0.43944,0.16526,0.406719,0.163822,0.19476,0.306419,0.187464,0.557757,0.413002,0.039656,0.164611,0.240175,0.136846,0.114307,0.304726,0.410343,0.253547,0.344206,0.112384,0.234382,0.139085,0.157299,0.448765,0.379935,0.460642,0.445064,0.176944,0.41968,0.277479,0.280555,0.283317,0.385628,0.298578,0.366238,0.377856,0.589135,0.155486,0.604249,0.165149,0.140966,0.35952,0.614838,0.558449,0.473302,0.608805,0.371963,0.240884,0.467801,0.105852,0.424452,0.466302,0.416182,0.466281,0.447459,0.339765,0.520339,0.361757,0.523359,0.289894,0.558449,0.238922,0.256433,0.257398,0.358209,0.345693,0.343795,Ts65Dn,Saline,S/C,t-SC-s
3425_11,0.04594,0.080814,0.242112,0.10681,0.061497,0.227522,0.277486,0.118357,0.224933,0.063671,0.037748,0.409774,0.075887,0.367596,0.100334,0.162623,0.28268,0.171037,0.507518,0.373306,0.031051,0.100357,0.266085,0.11824,0.090826,0.289152,0.364563,0.243142,0.295144,0.067623,0.217588,0.103902,0.12711,0.376867,0.227064,0.411179,0.386919,0.132018,0.374224,0.214332,0.240038,0.223236,0.343265,0.336534,0.370676,0.394862,0.59063,0.168846,0.610875,0.142971,0.153929,0.358829,0.665012,0.610802,0.549001,0.62099,0.388138,0.286667,0.449538,0.119551,0.461551,0.506445,0.411144,0.530518,0.458974,0.340639,0.54077,0.399349,0.603205,0.301554,0.610802,0.430396,0.263852,0.268108,0.433484,0.309595,0.342832,Ts65Dn,Saline,S/C,t-SC-s
3425_12,0.048822,0.082955,0.264679,0.118758,0.067817,0.257041,0.384324,0.122107,0.214653,0.066474,0.042154,0.397912,0.092874,0.355513,0.102333,0.154184,0.281933,0.178577,0.521613,0.37276,0.034289,0.112782,0.160872,0.118981,0.096641,0.291798,0.379912,0.20112,0.307586,0.085811,0.237331,0.109472,0.125826,0.417074,0.190747,0.402981,0.388216,0.144402,0.312394,0.203101,0.184302,0.24843,0.354199,0.372881,0.383602,0.413122,0.611293,0.157547,0.642081,0.125467,0.154675,0.364556,0.678716,0.658904,0.540713,0.697253,0.426924,0.337369,0.51438,0.128619,0.450349,0.518626,0.414406,0.58383,0.496949,0.365325,0.558067,0.443562,0.526057,0.334363,0.658904,0.373489,0.215748,0.32397,0.389885,0.373492,0.390953,Ts65Dn,Saline,S/C,t-SC-s
3425_13,0.037931,0.070434,0.231045,0.063524,0.030628,0.214843,0.284334,0.059263,0.229178,0.062239,0.038741,0.369121,0.071926,0.347885,0.057379,0.113552,0.239489,0.129654,0.477132,0.36866,0.033382,0.062654,0.146293,0.087366,0.032736,0.255327,0.340544,0.234614,0.231299,0.076917,0.159924,0.017551,0.10903,0.437504,0.283747,0.420578,0.39513,0.166169,0.332186,0.22597,0.271158,0.254662,0.3696,0.214942,0.316613,0.339201,0.53194,0.085882,0.525703,0.149435,0.12671,0.343789,0.626788,0.450325,0.407009,0.435417,0.303778,0.277338,0.317618,0.092037,0.415289,0.454269,0.357916,0.404105,0.435956,0.288102,0.47053,0.33903,0.540561,0.28505,0.450325,0.237485,0.120947,0.296856,0.354067,0.353726,0.272023,Ts65Dn,Saline,S/C,t-SC-s
3425_14,0.037878,0.061405,0.239719,0.056061,0.014692,0.215312,0.325503,0.051206,0.214265,0.057353,0.030958,0.359708,0.039679,0.34257,0.041607,0.105332,0.239002,0.128847,0.468893,0.343609,0.033119,0.129241,0.165188,0.058661,0.033973,0.250115,0.333982,0.263958,0.229676,0.054611,0.158019,0.015184,0.101241,0.431102,0.225686,0.415837,0.372756,0.156884,0.430912,0.202593,0.244139,0.280598,0.363608,0.243034,0.294993,0.369734,0.542079,0.117067,0.529195,0.122271,0.134976,0.349563,0.553876,0.51983,0.431291,0.513151,0.337397,0.311874,0.374169,0.10765,0.424557,0.483121,0.352626,0.462938,0.591324,0.288532,0.465072,0.407703,0.537438,0.232581,0.51983,0.377549,0.225524,0.274211,0.414822,0.490174,0.267851,Ts65Dn,Saline,S/C,t-SC-s
3425_15,0.034231,0.057328,0.206761,0.034648,0.008477,0.208304,0.272432,0.050811,0.182412,0.05369,0.029546,0.32424,0.023191,0.377004,0.018297,0.094444,0.227747,0.118311,0.459766,0.340317,0.025178,0.052081,0.123452,0.046355,0.034613,0.246948,0.302703,0.10768,0.226161,0.057278,0.130725,0,0.100875,0.402325,0.247658,0.382845,0.361398,0.127307,0.304029,0.240081,0.220082,0.228273,0.340254,0.281377,0.308582,0.430766,0.565823,0.135924,0.528922,0.107194,0.133488,0.37407,0.608722,0.56668,0.554506,0.678161,0.356958,0.462189,0.410941,0.117486,0.451395,0.537279,0.377915,0.526616,0.602271,0.349005,0.522602,0.437482,0.506741,0.303187,0.56668,0.568373,0.166088,0.323017,0.558001,0.468668,0.314346,Ts65Dn,Saline,S/C,t-SC-s
3426_1,0.149857,0.247307,0.77004,0.557299,0.423616,0.396725,0.528182,0.465895,0.738503,0.170262,0.119119,0.701806,0.611801,0.678152,0.535224,0.551785,0.564832,0.407536,0.847712,0.686182,0.115459,0.465072,0.425454,0.551727,0.538499,0.506984,0.649871,0.706899,0.810664,0.381054,0.733546,0.737987,0.377926,0.596023,0.251754,0.696436,0.616595,0.473547,0.569262,0.495571,0.529478,0.644048,0.411485,0.599234,0.626736,0.536782,0.649139,0.248343,0.817243,0.411259,0.157186,0.32974,0.734336,0.522312,0.552614,0.630283,0.407486,0.224149,0.488192,0.132306,0.313314,0.50173,0.488862,0.5275,0.302167,0.405144,0.526104,0.251012,0.267837,0.138475,0.522312,0.177191,0.399239,0.138173,0.145151,0.183537,0.550369,Ts65Dn,Saline,S/C,t-SC-s
3426_2,0.14033,0.238478,0.712462,0.526282,0.389837,0.373646,0.496706,0.447146,0.716341,0.159811,0.111945,0.675413,0.542996,0.661386,0.512918,0.51623,0.541392,0.365142,0.838925,0.64085,0.104976,0.40298,0.378709,0.513423,0.512175,0.487975,0.614137,0.691272,0.784752,0.340423,0.644121,0.694634,0.356515,0.560856,0.267796,0.641075,0.603524,0.44311,0.548723,0.475041,0.490185,0.576312,0.390732,0.59671,0.599545,0.505878,0.638534,0.266044,0.833345,0.358925,0.158018,0.328532,0.725713,0.615942,0.588983,0.702763,0.461552,0.226839,0.460307,0.128764,0.323076,0.559513,0.470818,0.550054,0.314567,0.38513,0.57733,0.252437,0.280323,0.158511,0.615942,0.138529,0.459108,0.156509,0.160605,0.235815,0.551226,Ts65Dn,Saline,S/C,t-SC-s
3426_3,0.145687,0.250652,0.683961,0.53145,0.396848,0.392769,0.531517,0.469711,0.757884,0.161255,0.114089,0.682933,0.560552,0.655793,0.496645,0.528699,0.559795,0.358981,0.872149,0.664686,0.112847,0.420836,0.430117,0.511863,0.511791,0.495997,0.630564,0.692664,0.792181,0.345352,0.669672,0.721484,0.35999,0.578611,0.332742,0.657668,0.587482,0.430081,0.583184,0.497087,0.518102,0.593858,0.412904,0.610858,0.630157,0.468985,0.629109,0.262706,0.847325,0.337105,0.165,0.327243,0.689466,0.607812,0.602824,0.734879,0.441903,0.228348,0.441765,0.144724,0.341829,0.565096,0.541398,0.586989,0.314991,0.394859,0.650487,0.304225,0.301065,0.129233,0.607812,0.138113,0.455751,0.18576,0.175203,0.19065,0.561979,Ts65Dn,Saline,S/C,t-SC-s
3426_4,0.143085,0.210514,0.701024,0.459361,0.377173,0.40858,0.532875,0.427942,0.676828,0.173593,0.110837,0.688634,0.588682,0.673945,0.416749,0.47672,0.534089,0.451121,0.825093,0.620754,0.112981,0.461789,0.451044,0.411254,0.430188,0.509313,0.645343,0.675298,0.734828,0.380863,0.646011,0.591334,0.3129,0.578574,0.258046,0.665819,0.641549,0.39944,0.521545,0.499034,0.508002,0.583311,0.398855,0.56305,0.572398,0.504423,0.699703,0.248804,0.717058,0.343727,0.144293,0.333877,0.720173,0.593011,0.564713,0.7178,0.426596,0.248286,0.454373,0.121876,0.31067,0.437032,0.456829,0.556361,0.25333,0.383608,0.558784,0.234385,0.30686,0.174931,0.593011,0.120513,0.407124,0.135468,0.132585,0.208387,0.580541,Ts65Dn,Saline,S/C,t-SC-s
3426_5,0.124318,0.197809,0.607569,0.427054,0.288571,0.373955,0.515904,0.388114,0.630197,0.151008,0.105768,0.646989,0.483373,0.594081,0.378452,0.437929,0.492759,0.391925,0.79641,0.587342,0.099033,0.386817,0.417576,0.363851,0.385696,0.488096,0.598846,0.582701,0.682251,0.348907,0.563778,0.520276,0.280668,0.553729,0.23546,0.607857,0.581075,0.345759,0.498276,0.426407,0.46323,0.489909,0.355431,0.566908,0.604789,0.499001,0.675694,0.246705,0.739382,0.342162,0.154218,0.33305,0.725815,0.620975,0.629804,0.649195,0.429323,0.259264,0.43,0.125491,0.350122,0.481753,0.472855,0.602886,0.290088,0.394082,0.644224,0.248082,0.326547,0.756745,0.620975,0.125895,0.412215,0.147488,0.219019,0.211357,0.617436,Ts65Dn,Saline,S/C,t-SC-s
3426_6,0.129593,0.205299,0.607379,0.434043,0.326765,0.380299,0.509146,0.400027,0.736466,0.154891,0.106485,0.649795,0.514139,0.625591,0.409449,0.451866,0.484651,0.378443,0.833819,0.607238,0.107147,0.433811,0.504695,0.37723,0.423468,0.48301,0.611955,0.598766,0.740203,0.360363,0.610828,0.553215,0.297985,0.567455,0.332409,0.599032,0.58938,0.373411,0.540197,0.463084,0.515751,0.596738,0.375092,0.624271,0.613722,0.475638,0.693981,0.260203,0.749645,0.306659,0.159423,0.332317,0.722594,0.643499,0.58811,0.677192,0.462437,0.265178,0.443688,0.134775,0.387263,0.5785,0.514049,0.630359,0.328029,0.403869,0.692734,0.305989,0.32815,0.15546,0.643499,0.137248,0.400992,0.16722,0.155983,0.213968,0.626756,Ts65Dn,Saline,S/C,t-SC-s
3426_7,0.115991,0.178548,0.59916,0.40285,0.279446,0.384235,0.518956,0.347299,0.624322,0.172363,0.102318,0.714196,0.516374,0.618336,0.384484,0.377056,0.437169,0.42442,0.776501,0.562438,0.111035,0.421397,0.440768,0.308864,0.350933,0.469606,0.636346,0.601294,0.680235,0.410873,0.54388,0.451329,0.268706,0.539302,0.237685,0.603636,0.626196,0.310774,0.486725,0.40299,0.459064,0.451357,0.395161,0.422753,0.524648,0.505767,0.73644,0.25333,0.629458,0.323415,0.134917,0.338793,0.690589,0.531889,0.454617,0.529665,0.395088,0.26164,0.38883,0.118843,0.307665,0.399961,0.378215,0.546554,0.246056,0.293388,0.582395,0.206722,0.327451,0.181402,0.531889,0.178246,0.337137,0.162725,0.188362,0.213477,0.579633,Ts65Dn,Saline,S/C,t-SC-s
3426_8,0.104951,0.160496,0.52721,0.318613,0.233827,0.36,0.539931,0.304703,0.563483,0.138965,0.093272,0.602155,0.406943,0.563378,0.290301,0.340773,0.406369,0.353625,0.727878,0.517362,0.097565,0.371734,0.383726,0.259744,0.292254,0.432487,0.553429,0.497182,0.607253,0.320586,0.441834,0.382057,0.231221,0.443415,0.221156,0.547399,0.540838,0.215635,0.434266,0.346945,0.42929,0.353877,0.35435,0.484003,0.541505,0.526655,0.72419,0.254534,0.656749,0.274289,0.14342,0.337351,0.727083,0.570243,0.568598,0.660249,0.42847,0.297057,0.448148,0.11051,0.353983,0.439698,0.444118,0.616606,0.307129,0.336327,0.676031,0.297695,0.351378,0.167318,0.570243,0.176189,0.364462,0.171925,0.159332,0.284811,0.575377,Ts65Dn,Saline,S/C,t-SC-s
3426_9,0.108143,0.175715,0.541024,0.351531,0.248219,0.364239,0.501075,0.333387,0.615645,0.144513,0.095708,0.629199,0.468956,0.607545,0.338505,0.378451,0.438439,0.369771,0.794312,0.54935,0.103984,0.403724,0.454196,0.290986,0.338421,0.448674,0.603821,0.538797,0.650145,0.366583,0.516583,0.409912,0.243497,0.492371,0.317456,0.57451,0.586103,0.314898,0.475528,0.42969,0.494768,0.399803,0.369225,0.47648,0.558536,0.517212,0.718274,0.257268,0.650301,0.284344,0.150886,0.344428,0.683747,0.555524,0.543707,0.582698,0.446228,0.305144,0.423321,0.112351,0.410546,0.458422,0.464179,0.639116,0.343136,0.351952,0.742991,0.266021,0.335136,0.164186,0.555524,0.137484,0.371858,0.183581,0.173466,0.308082,0.602682,Ts65Dn,Saline,S/C,t-SC-s
